blueWardsPlaced,blueWardsDestroyed,blueKills,blueDeaths,blueAssists,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,redWardsPlaced,redWardsDestroyed,redKills,redDeaths,redAssists,redDragons,redHeralds,redTowersDestroyed,redTotalMinionsKilled,redTotalJungleMinionsKilled,Wins,WardsPlaced,WardsDestroyed,Kills,Deaths,Assists,Dragons,Heralds,TowersDestroyed,blueTotalMinionsKilled,blueTotalJungleMinionsKilled
16,3,6,6,3,0,0,0,213,51,15,4,6,6,4,0,0,0,210,40,win,1,0,1,1,0,1,1,1,1,1
19,4,3,4,9,1,0,0,243,45,15,4,4,3,6,0,0,0,244,64,lose,1,1,0,1,1,1,1,1,0,0
16,3,5,7,3,0,1,0,247,52,14,2,7,5,10,1,0,0,196,38,win,1,1,0,1,0,0,1,1,1,1
15,1,1,9,1,0,1,0,204,48,18,4,9,1,9,0,0,0,214,48,lose,0,0,0,1,0,1,1,1,0,1
17,1,7,5,5,1,1,0,218,56,13,4,5,7,3,0,0,0,207,73,win,1,0,1,0,1,1,1,1,1,0
15,1,4,8,3,0,0,0,198,60,35,2,8,4,7,0,0,0,227,48,lose,0,0,0,1,0,1,1,1,0,1
13,1,2,12,4,0,0,0,167,55,14,2,12,2,17,1,0,2,223,48,lose,0,0,0,1,0,0,1,0,0,1
18,2,5,4,6,1,0,0,263,40,101,4,4,5,3,0,0,0,243,64,win,0,0,1,0,1,1,1,1,1,0
19,4,1,6,2,0,0,0,211,44,17,3,6,1,5,1,1,0,234,72,lose,1,1,0,1,0,0,0,1,0,0
17,5,9,3,7,0,0,0,236,32,21,5,3,9,3,1,0,0,210,43,win,0,1,1,0,1,0,1,1,1,0
18,0,4,10,8,0,1,0,215,52,14,6,10,4,14,1,0,0,218,44,lose,1,0,0,1,0,0,1,1,0,1
5,1,4,8,5,0,0,0,191,52,18,0,8,4,11,0,1,0,198,51,win,0,1,0,1,0,1,0,1,0,1
16,3,6,4,2,1,0,0,231,52,13,0,4,6,4,0,0,0,239,56,win,1,1,1,0,0,1,1,1,0,0
16,3,3,5,2,0,0,0,252,53,16,1,5,3,4,1,0,0,229,72,lose,1,1,0,1,0,0,1,1,1,0
11,3,4,9,4,1,0,0,193,56,17,3,9,4,4,0,0,0,213,52,lose,0,1,0,1,1,1,1,1,0,1
15,5,6,3,5,1,1,0,263,54,80,4,3,6,3,0,0,0,242,49,win,0,1,1,0,1,1,1,1,1,1
13,7,10,9,12,1,0,0,184,59,16,2,9,10,9,0,1,0,219,35,win,0,1,1,0,1,1,0,1,0,1
145,2,2,6,1,0,0,0,219,44,14,5,6,2,2,1,1,0,238,59,lose,1,0,0,1,0,0,0,1,0,0
14,4,5,5,4,1,0,0,213,54,35,1,5,5,5,0,0,0,235,46,win,0,1,1,1,0,1,1,1,0,1
17,0,1,7,2,0,0,0,211,48,138,1,7,1,7,1,0,0,231,59,lose,0,0,0,1,0,0,1,1,0,0
46,3,8,6,14,0,0,0,213,48,13,1,6,8,9,0,0,0,209,44,win,1,1,1,0,1,1,1,1,1,1
18,3,5,7,3,1,0,0,206,80,16,6,7,5,5,0,0,0,197,48,win,1,0,0,1,0,1,1,1,1,1
17,5,7,3,9,0,0,0,223,48,38,3,3,7,1,1,0,0,224,51,lose,0,1,1,0,1,0,1,1,0,0
38,5,4,8,4,0,0,0,219,50,15,4,8,4,13,1,0,0,254,52,lose,1,1,0,1,0,0,1,1,0,0
14,4,1,12,1,0,0,0,215,40,25,0,12,1,17,1,0,0,232,50,lose,0,1,0,1,0,0,1,1,0,0
13,1,4,9,8,0,0,0,205,48,13,2,9,4,10,1,0,0,236,56,lose,1,0,0,1,0,0,1,1,0,0
16,1,4,7,2,0,0,0,212,64,13,4,7,4,5,0,0,0,205,40,lose,1,0,0,1,0,1,1,1,1,1
13,3,16,7,26,1,0,0,191,46,11,3,7,16,11,0,0,0,197,58,win,1,1,1,0,1,1,1,1,0,0
18,9,9,1,13,1,0,0,235,48,44,2,1,9,1,0,1,0,228,56,win,0,1,1,0,1,1,0,1,1,0
54,4,8,7,9,0,0,0,193,44,16,2,7,8,7,1,0,0,191,60,lose,1,1,1,0,1,0,1,1,1,0
15,1,7,2,7,1,1,0,238,71,15,0,2,7,3,0,0,0,222,52,win,1,1,1,0,1,1,1,1,1,1
15,3,5,8,9,0,0,0,228,68,22,1,8,5,9,1,0,0,239,44,win,0,1,0,1,1,0,1,1,0,1
14,4,4,4,5,0,1,1,213,52,61,0,4,4,5,0,0,0,224,47,win,0,1,1,1,1,1,1,1,0,1
14,2,4,15,5,0,0,0,184,44,18,3,15,4,15,1,0,0,194,48,lose,0,0,0,1,0,0,1,1,0,0
40,2,1,7,0,0,0,0,171,30,18,16,7,1,8,1,1,0,246,54,lose,1,0,0,1,0,0,0,1,0,0
76,1,4,11,5,0,1,0,217,47,14,2,11,4,16,1,0,0,226,80,lose,1,0,0,1,0,0,1,1,0,0
15,4,1,3,2,0,0,0,262,40,15,3,3,1,2,0,1,0,246,47,lose,1,1,0,1,1,1,0,1,1,0
19,5,7,6,7,0,1,0,206,43,17,1,6,7,5,1,0,0,217,47,win,1,1,1,0,1,0,1,1,0,0
13,2,4,6,8,0,0,0,213,52,18,0,6,4,11,1,0,0,196,52,win,0,1,0,1,0,0,1,1,1,1
17,2,2,5,1,0,0,0,210,47,18,7,5,2,7,1,0,1,209,39,lose,0,0,0,1,0,0,1,0,1,1
13,1,4,6,5,0,0,0,235,41,17,2,6,4,5,0,1,0,253,52,win,0,0,0,1,1,1,0,1,0,0
15,2,9,6,8,0,0,0,220,53,11,1,6,9,4,0,0,0,195,32,win,1,1,1,0,1,1,1,1,1,1
48,2,1,3,1,1,0,0,249,64,13,0,3,1,3,0,1,0,228,53,win,1,1,0,1,0,1,0,1,1,1
33,0,9,1,10,1,0,0,207,42,16,5,1,9,0,0,0,0,239,35,win,1,0,1,0,1,1,1,1,0,1
16,5,5,4,4,0,0,0,225,40,17,2,4,5,4,0,0,0,244,66,win,0,1,1,0,1,1,1,1,0,0
13,4,3,7,4,0,1,0,209,44,19,4,7,3,6,0,0,0,235,55,win,0,1,0,1,0,1,1,1,0,0
14,2,3,3,3,0,0,0,247,60,15,3,3,3,6,0,1,0,212,39,win,0,0,1,1,0,1,0,1,1,1
16,1,8,2,10,0,1,0,223,44,13,1,2,8,0,1,0,0,248,64,win,1,1,1,0,1,0,1,1,0,0
16,0,8,6,4,0,0,0,213,52,12,0,6,8,7,1,0,0,232,45,win,1,1,1,0,0,0,1,1,0,1
21,3,9,13,13,0,0,0,190,31,15,4,13,9,11,0,0,0,213,48,lose,1,0,0,1,1,1,1,1,0,0
19,6,4,5,4,0,1,0,214,63,30,10,5,4,7,1,0,0,246,64,win,0,0,0,1,0,0,1,1,0,0
14,1,8,10,10,1,0,0,205,44,15,3,10,8,6,0,0,0,225,52,lose,0,0,0,1,1,1,1,1,0,0
19,4,9,7,10,0,0,0,220,41,16,7,7,9,4,0,0,0,191,68,win,1,0,1,0,1,1,1,1,1,0
14,1,9,6,12,0,0,0,225,34,14,1,6,9,2,0,0,0,237,54,win,1,1,1,0,1,1,1,1,0,0
18,2,12,11,10,0,0,0,216,42,19,3,11,12,12,1,0,0,182,54,lose,0,0,1,0,0,0,1,1,1,0
14,3,4,6,6,0,0,0,201,32,16,2,6,4,9,1,0,0,212,74,win,0,1,0,1,0,0,1,1,0,0
18,5,9,4,10,0,0,0,244,49,17,5,4,9,3,1,0,0,213,48,win,1,1,1,0,1,0,1,1,1,1
15,3,7,11,9,1,0,0,171,52,16,1,11,7,9,0,0,0,199,43,lose,0,1,0,1,1,1,1,1,0,1
15,1,7,9,8,0,0,0,236,47,13,4,9,7,7,1,0,0,237,43,lose,1,0,0,1,1,0,1,1,0,1
15,3,10,9,14,1,0,0,213,60,17,1,9,10,13,0,0,0,191,56,win,0,1,1,0,1,1,1,1,1,1
14,2,6,8,5,0,0,0,197,45,16,2,8,6,7,0,1,0,187,44,win,0,1,0,1,0,1,0,1,1,1
38,1,7,5,4,1,0,0,199,61,17,3,5,7,5,0,1,1,241,46,win,1,0,1,0,0,1,0,0,0,1
41,3,9,9,13,1,0,0,199,38,18,5,9,9,11,0,0,0,207,33,lose,1,0,1,1,1,1,1,1,0,1
13,2,9,5,8,0,0,0,212,60,12,1,5,9,7,0,0,0,236,44,win,1,1,1,0,1,1,1,1,0,1
19,2,4,4,3,0,0,0,225,51,45,4,4,4,7,1,1,0,241,46,win,0,0,1,1,0,0,0,1,0,1
18,1,4,5,3,1,0,0,187,40,77,1,5,4,5,0,0,0,185,52,win,0,1,0,1,0,1,1,1,1,0
18,3,7,7,10,0,0,0,202,44,29,2,7,7,9,1,0,1,219,48,lose,0,1,1,1,1,0,1,0,0,0
16,3,3,3,3,1,0,0,233,56,19,4,3,3,5,0,1,0,240,47,lose,0,0,1,1,0,1,0,1,0,1
16,4,7,5,7,0,1,0,246,51,20,4,5,7,4,1,0,0,190,56,win,0,1,1,0,1,0,1,1,1,0
18,2,8,2,8,1,0,0,235,55,14,3,2,8,1,0,1,0,213,44,win,1,0,1,0,1,1,0,1,1,1
20,3,2,6,2,0,1,0,238,41,17,1,6,2,8,1,0,0,224,59,lose,1,1,0,1,0,0,1,1,1,0
19,5,6,9,5,0,0,0,231,52,17,3,9,6,9,0,1,0,235,32,lose,1,1,0,1,0,1,0,1,0,1
11,1,6,10,4,0,1,0,221,46,15,1,10,6,11,1,0,0,215,46,win,0,1,0,1,0,0,1,1,1,1
16,2,6,3,6,1,0,0,220,67,14,4,3,6,3,0,0,0,214,38,win,1,0,1,0,1,1,1,1,1,1
14,1,8,11,9,0,0,0,198,44,14,0,11,8,7,1,0,0,211,60,win,1,1,0,1,1,0,1,1,0,0
17,1,1,3,1,0,0,0,246,70,130,4,3,1,6,1,1,0,233,57,lose,0,0,0,1,0,0,0,1,1,1
16,3,10,9,6,0,0,0,239,47,18,1,9,10,8,0,0,0,155,52,win,0,1,1,0,0,1,1,1,1,0
19,3,4,3,4,0,0,0,233,51,16,3,3,4,4,1,0,0,229,48,lose,1,1,1,0,1,0,1,1,1,1
14,3,1,4,1,0,0,0,238,36,40,3,4,1,3,1,1,1,244,64,win,0,1,0,1,0,0,0,0,0,0
11,4,5,9,5,0,0,0,198,44,22,2,9,5,18,0,0,0,252,52,lose,0,1,0,1,0,1,1,1,0,0
14,4,9,4,11,0,1,0,223,58,13,3,4,9,6,1,0,0,233,41,win,1,1,1,0,1,0,1,1,0,1
12,3,4,6,3,0,0,0,209,50,18,1,6,4,5,1,0,0,236,56,win,0,1,0,1,0,0,1,1,0,0
15,2,8,0,8,1,1,0,235,52,10,0,0,8,0,0,0,0,187,68,win,1,1,1,0,1,1,1,1,1,0
13,4,4,2,3,0,0,0,233,52,16,2,2,4,2,1,0,0,248,57,win,0,1,1,0,1,0,1,1,0,0
15,3,7,11,4,0,0,0,205,47,22,5,11,7,12,0,0,0,210,28,lose,0,0,0,1,0,1,1,1,0,1
16,1,6,7,6,0,0,0,212,55,23,5,7,6,7,1,0,0,218,40,lose,0,0,0,1,0,0,1,1,0,1
16,0,8,5,11,0,0,0,204,70,13,3,5,8,5,1,0,0,181,36,win,1,0,1,0,1,0,1,1,1,1
27,6,7,7,4,0,0,0,253,48,17,1,7,7,9,1,0,0,217,48,win,1,1,1,1,0,0,1,1,1,1
16,2,10,9,9,1,0,0,229,50,9,0,9,10,10,0,0,0,177,35,win,1,1,1,0,0,1,1,1,1,1
24,2,6,5,3,0,0,0,226,63,15,3,5,6,9,1,0,0,223,52,win,1,0,1,0,0,0,1,1,1,1
53,1,7,7,9,1,0,0,202,64,15,2,7,7,6,0,0,0,228,52,lose,1,0,1,1,1,1,1,1,0,1
39,3,5,5,4,1,1,0,195,45,18,0,5,5,4,0,0,0,217,48,win,1,1,1,1,1,1,1,1,0,0
17,2,2,3,2,0,1,0,217,51,17,3,3,2,6,1,0,0,205,39,lose,1,0,0,1,0,0,1,1,1,1
21,5,10,3,11,0,1,0,243,44,17,3,3,10,2,1,0,0,212,72,win,1,1,1,0,1,0,1,1,1,0
14,1,5,6,4,0,0,0,221,53,14,2,6,5,4,1,0,0,217,52,win,1,0,0,1,1,0,1,1,1,1
22,2,7,6,10,0,0,1,225,48,33,4,6,7,4,1,1,0,201,59,lose,0,0,1,0,1,0,0,1,1,0
44,3,2,12,3,0,0,0,195,38,24,6,12,2,9,1,0,0,236,83,lose,1,0,0,1,0,0,1,1,0,0
19,3,5,5,7,1,0,0,230,46,17,2,5,5,3,0,1,0,200,43,win,1,1,1,1,1,1,0,1,1,1
95,1,7,5,14,1,0,0,216,55,11,2,5,7,4,0,0,0,172,4,win,1,0,1,0,1,1,1,1,1,1
9,1,1,1,0,0,0,0,230,66,12,2,1,1,0,1,0,0,253,76,lose,0,0,1,1,1,0,1,1,0,0
20,4,4,4,5,1,1,0,256,60,21,3,4,4,6,0,0,0,224,43,win,0,1,1,1,0,1,1,1,1,1
14,4,6,2,4,0,0,0,225,40,16,0,2,6,3,1,0,0,201,63,win,0,1,1,0,1,0,1,1,1,0
88,2,4,3,4,0,0,0,270,55,41,3,3,4,8,0,0,0,200,44,win,1,0,1,0,0,1,1,1,1,1
17,3,3,9,5,1,0,0,216,52,13,3,9,3,6,0,1,1,236,56,lose,1,1,0,1,0,1,0,0,0,0
20,0,8,12,9,0,0,0,206,59,21,4,12,8,19,0,1,0,158,45,lose,0,0,0,1,0,1,0,1,1,1
86,6,9,6,8,0,1,1,224,68,45,6,6,9,9,0,0,0,186,44,win,1,1,1,0,0,1,1,1,1,1
15,5,5,2,5,0,0,0,231,60,43,2,2,5,1,0,1,0,237,51,win,0,1,1,0,1,1,0,1,0,1
15,2,4,3,2,1,1,0,215,52,12,3,3,4,3,0,0,0,211,48,win,1,0,1,0,0,1,1,1,1,1
19,4,12,7,13,1,1,0,150,50,16,4,7,12,8,0,0,0,255,28,lose,1,1,1,0,1,1,1,1,0,1
18,2,5,5,9,0,0,0,210,40,49,7,5,5,8,0,0,0,240,56,lose,0,0,1,1,1,1,1,1,0,0
12,2,12,1,10,1,0,0,185,55,15,0,1,12,0,0,0,0,176,68,win,0,1,1,0,1,1,1,1,1,0
14,1,7,6,7,1,0,0,223,60,17,0,6,7,3,0,1,0,234,56,lose,0,1,1,0,1,1,0,1,0,1
11,3,9,4,14,0,0,0,223,52,17,2,4,9,3,1,0,0,226,68,win,0,1,1,0,1,0,1,1,0,0
15,1,2,10,1,0,0,0,180,48,23,0,10,2,12,1,1,0,216,71,win,0,1,0,1,0,0,0,1,0,0
20,1,6,1,9,0,0,0,232,60,16,2,1,6,1,0,0,0,217,52,win,1,0,1,0,1,1,1,1,1,1
19,1,6,3,6,0,1,0,238,56,15,2,3,6,3,0,0,0,214,60,lose,1,0,1,0,1,1,1,1,1,0
15,3,7,6,7,0,0,0,230,55,19,2,6,7,7,1,0,0,201,60,lose,0,1,1,0,1,0,1,1,1,0
14,1,9,6,10,0,0,0,193,42,13,2,6,9,2,0,0,0,213,55,lose,1,0,1,0,1,1,1,1,0,0
64,5,5,13,4,1,0,0,197,64,12,8,13,5,15,0,0,0,223,43,lose,1,0,0,1,0,1,1,1,0,1
34,3,4,9,3,0,0,0,166,30,14,2,9,4,8,1,0,1,233,65,lose,1,1,0,1,0,0,1,0,0,0
38,5,14,8,17,1,0,0,239,55,17,4,8,14,9,0,0,0,189,40,win,1,1,1,0,1,1,1,1,1,1
12,3,5,6,7,1,0,0,231,52,15,5,6,5,3,0,0,0,228,64,win,0,0,0,1,1,1,1,1,1,0
24,3,13,8,17,1,1,1,239,67,20,4,8,13,10,0,0,0,192,33,win,1,0,1,0,1,1,1,1,1,1
14,1,4,4,6,0,1,0,217,56,15,3,4,4,3,0,0,0,216,47,lose,0,0,1,1,1,1,1,1,1,1
14,6,8,3,8,0,0,0,210,43,20,0,3,8,4,0,0,0,231,53,win,0,1,1,0,1,1,1,1,0,0
50,1,9,11,8,1,0,0,185,40,13,3,11,9,6,0,0,0,195,33,lose,1,0,0,1,1,1,1,1,0,1
16,1,6,4,6,0,0,0,211,59,16,2,4,6,2,1,0,0,228,64,win,1,0,1,0,1,0,1,1,0,0
18,3,3,8,8,0,0,0,225,37,33,5,8,3,8,0,1,0,223,60,lose,0,0,0,1,1,1,0,1,1,0
16,1,8,7,9,0,0,0,210,51,61,2,7,8,5,0,0,0,207,58,lose,0,0,1,0,1,1,1,1,1,0
15,3,6,6,7,1,1,0,208,63,25,2,6,6,2,0,0,0,229,64,lose,0,1,1,1,1,1,1,1,0,0
29,4,2,8,3,0,0,0,226,48,17,4,8,2,14,1,0,0,255,76,win,1,1,0,1,0,0,1,1,0,0
15,7,8,12,14,0,0,0,203,41,19,2,12,8,17,1,1,0,210,52,lose,0,1,0,1,0,0,0,1,0,0
26,8,9,10,7,1,0,0,253,51,13,7,10,9,10,0,0,0,232,40,win,1,1,0,1,0,1,1,1,1,1
18,0,5,6,3,1,0,0,218,52,9,7,6,5,9,0,0,0,224,47,lose,1,0,0,1,0,1,1,1,0,1
18,8,1,6,0,0,0,0,204,45,16,8,6,1,6,1,1,1,258,66,lose,1,1,0,1,0,0,0,0,0,0
17,3,8,5,11,0,1,1,236,42,13,4,5,8,4,0,0,0,207,51,win,1,0,1,0,1,1,1,1,1,0
16,1,5,2,6,0,0,0,234,39,12,1,2,5,1,1,0,0,225,63,win,1,1,1,0,1,0,1,1,1,0
16,1,4,4,4,0,0,0,219,40,15,0,4,4,1,0,0,0,220,64,lose,1,1,1,1,1,1,1,1,0,0
13,2,3,3,1,0,0,0,213,48,15,3,3,3,3,1,0,0,248,48,lose,0,0,1,1,0,0,1,1,0,1
16,1,2,9,3,0,0,0,203,41,12,4,9,2,9,1,0,0,239,46,win,1,0,0,1,0,0,1,1,0,0
16,5,6,8,11,1,0,0,215,57,18,1,8,6,8,0,0,0,223,55,lose,0,1,0,1,1,1,1,1,0,1
17,2,3,8,3,0,0,0,167,44,13,3,8,3,5,1,0,0,206,48,lose,1,0,0,1,0,0,1,1,0,0
17,4,5,11,5,1,0,0,199,48,15,3,11,5,15,0,0,0,188,46,lose,1,1,0,1,0,1,1,1,1,1
65,2,3,8,5,0,0,0,193,56,23,5,8,3,7,1,1,1,245,53,win,1,0,0,1,0,0,0,0,0,1
20,2,9,9,7,0,0,0,189,49,173,3,9,9,10,1,0,0,238,50,win,0,0,1,1,0,0,1,1,0,0
14,4,8,4,8,0,1,0,197,55,19,3,4,8,2,1,0,0,228,52,win,0,1,1,0,1,0,1,1,0,1
16,2,1,5,2,0,1,0,187,40,19,6,5,1,6,1,0,0,221,31,lose,0,0,0,1,0,0,1,1,0,1
15,2,6,10,8,0,0,0,179,50,16,3,10,6,11,1,0,0,192,59,lose,0,0,0,1,0,0,1,1,0,0
13,1,4,5,3,1,1,0,228,47,14,1,5,4,5,0,0,0,223,44,win,0,1,0,1,0,1,1,1,1,1
21,1,2,5,1,0,0,0,235,72,19,4,5,2,8,0,0,0,228,63,win,1,0,0,1,0,1,1,1,1,1
17,4,9,6,9,0,0,0,220,28,20,1,6,9,6,1,0,0,176,52,win,0,1,1,0,1,0,1,1,1,0
48,4,4,2,4,1,0,0,240,55,14,2,2,4,1,0,0,0,221,56,win,1,1,1,0,1,1,1,1,1,0
13,3,2,3,3,0,0,0,230,53,36,0,3,2,3,1,1,0,222,65,lose,0,1,0,1,1,0,0,1,1,0
73,2,9,5,10,0,0,0,213,52,16,0,5,9,5,1,0,0,218,44,win,1,1,1,0,1,0,1,1,0,1
13,6,5,6,3,1,0,0,222,55,19,0,6,5,5,0,0,0,191,52,win,0,1,0,1,0,1,1,1,1,1
12,4,8,6,10,0,1,0,225,38,74,1,6,8,6,1,0,0,214,48,lose,0,1,1,0,1,0,1,1,1,0
37,3,2,2,1,0,1,0,234,55,51,3,2,2,1,1,0,0,209,44,win,0,1,1,1,1,0,1,1,1,1
16,1,12,7,14,1,1,0,235,53,54,1,7,12,5,0,0,0,184,49,win,0,1,1,0,1,1,1,1,1,1
15,1,7,9,6,0,0,0,237,52,12,3,9,7,9,1,0,0,221,48,lose,1,0,0,1,0,0,1,1,1,1
13,3,7,6,6,0,0,0,226,47,16,1,6,7,5,0,1,0,202,39,win,0,1,1,0,1,1,0,1,1,1
22,2,8,7,9,0,1,0,255,49,16,4,7,8,8,1,0,0,203,62,lose,1,0,1,0,1,0,1,1,1,0
18,2,6,2,5,1,0,0,248,52,18,4,2,6,3,0,0,0,225,56,win,1,0,1,0,1,1,1,1,1,0
15,0,2,10,2,0,0,0,183,30,41,1,10,2,7,1,0,0,236,56,lose,0,0,0,1,0,0,1,1,0,0
17,3,4,11,7,0,0,0,189,43,19,4,11,4,11,1,0,0,221,68,lose,0,0,0,1,0,0,1,1,0,0
18,2,9,3,9,1,0,0,243,51,11,4,3,9,4,0,0,0,217,40,win,1,0,1,0,1,1,1,1,1,1
26,4,15,3,12,0,1,0,238,59,16,1,3,15,3,0,0,0,188,57,win,1,1,1,0,1,1,1,1,1,1
44,2,7,5,3,1,1,0,224,50,15,3,5,7,3,0,0,1,225,55,lose,1,0,1,0,1,1,1,0,0,0
18,2,9,6,11,1,0,0,235,40,16,3,6,9,4,0,0,0,218,48,win,1,0,1,0,1,1,1,1,1,0
15,3,3,3,6,1,0,0,255,72,20,2,3,3,2,0,1,0,231,51,lose,0,1,1,1,1,1,0,1,1,1
15,3,4,4,7,0,0,0,209,32,14,2,4,4,8,1,0,0,185,48,win,1,1,1,1,0,0,1,1,1,0
80,2,7,11,4,0,1,0,198,36,16,3,11,7,15,1,0,0,170,63,lose,1,0,0,1,0,0,1,1,1,0
14,5,4,5,5,0,0,0,211,62,18,1,5,4,4,1,0,0,229,53,win,0,1,0,1,1,0,1,1,0,1
36,6,4,8,7,0,0,0,190,36,27,1,8,4,11,1,0,0,221,47,lose,1,1,0,1,0,0,1,1,0,0
79,1,3,7,3,0,0,0,239,31,17,2,7,3,6,1,1,0,242,63,win,1,0,0,1,0,0,0,1,0,0
16,3,9,5,18,1,1,1,201,57,46,1,5,9,4,0,0,0,224,44,win,0,1,1,0,1,1,1,1,0,1
15,2,6,4,3,0,0,0,237,61,17,1,4,6,4,1,0,0,203,40,lose,0,1,1,0,0,0,1,1,1,1
18,4,7,9,5,0,0,0,227,48,17,4,9,7,9,0,0,0,223,56,win,1,1,0,1,0,1,1,1,1,0
12,1,5,4,2,0,1,0,231,52,17,2,4,5,3,1,0,0,248,48,win,0,0,1,0,0,0,1,1,0,1
10,7,5,3,5,1,0,0,218,45,22,2,3,5,4,0,0,0,182,58,win,0,1,1,0,1,1,1,1,1,0
18,5,8,6,11,1,0,0,224,45,45,3,6,8,8,0,0,0,228,32,win,0,1,1,0,1,1,1,1,0,1
14,4,3,5,5,0,0,0,223,44,16,3,5,3,3,0,0,0,188,52,win,0,1,0,1,1,1,1,1,1,0
13,6,7,5,7,1,0,0,217,56,21,4,5,7,6,0,0,0,262,52,win,0,1,1,0,1,1,1,1,0,1
16,2,7,9,8,1,0,0,223,38,37,4,9,7,12,0,0,0,207,27,lose,0,0,0,1,0,1,1,1,1,1
16,0,4,8,6,1,0,0,196,39,17,4,8,4,10,0,0,0,229,64,lose,0,0,0,1,0,1,1,1,0,0
16,2,3,5,5,0,0,0,236,40,13,4,5,3,2,1,0,0,169,67,lose,1,0,0,1,1,0,1,1,1,0
15,2,5,5,9,0,1,0,208,62,15,3,5,5,7,1,0,0,190,44,lose,1,0,1,1,1,0,1,1,1,1
16,1,10,7,9,1,0,1,209,63,12,1,7,10,11,0,0,0,162,51,win,1,1,1,0,0,1,1,1,1,1
15,5,6,7,6,0,0,0,209,68,19,4,7,6,8,1,0,0,209,55,win,0,1,0,1,0,0,1,1,1,1
17,1,6,4,8,1,1,0,239,56,12,4,4,6,6,0,0,0,247,56,lose,1,0,1,0,1,1,1,1,0,1
11,4,4,6,3,0,0,0,247,44,14,1,6,4,4,0,0,0,216,52,win,0,1,0,1,0,1,1,1,1,0
15,2,4,6,3,0,0,0,201,48,15,3,6,4,3,0,0,0,237,68,lose,1,0,0,1,1,1,1,1,0,0
15,3,6,2,7,1,0,0,239,68,14,2,2,6,4,0,1,0,250,60,lose,1,1,1,0,1,1,0,1,0,1
19,4,7,10,8,1,0,0,191,53,17,2,10,7,11,0,0,0,202,45,win,1,1,0,1,0,1,1,1,0,1
12,5,5,3,5,1,0,0,231,48,21,0,3,5,2,0,0,0,230,55,win,0,1,1,0,1,1,1,1,1,0
15,4,2,1,3,0,0,0,246,51,40,2,1,2,2,1,1,0,213,52,lose,0,1,1,0,1,0,0,1,1,0
12,6,4,5,5,1,1,0,251,70,22,2,5,4,6,0,0,0,244,65,win,0,1,0,1,0,1,1,1,1,1
16,3,7,11,11,0,0,0,243,47,15,2,11,7,13,1,0,0,243,50,lose,1,1,0,1,0,0,1,1,1,0
22,3,7,2,3,0,0,0,231,56,14,2,2,7,1,0,0,0,206,53,lose,1,1,1,0,1,1,1,1,1,1
27,2,5,5,6,0,0,0,233,48,17,4,5,5,10,1,0,0,223,51,win,1,0,1,1,0,0,1,1,1,0
61,6,6,4,11,0,0,0,226,44,13,1,4,6,3,1,1,0,198,50,win,1,1,1,0,1,0,0,1,1,0
36,3,7,4,4,1,0,0,234,68,13,1,4,7,6,0,0,0,237,48,win,1,1,1,0,0,1,1,1,0,1
14,2,10,2,16,0,1,0,220,48,16,1,2,10,3,0,0,0,207,44,win,0,1,1,0,1,1,1,1,1,1
14,2,4,7,2,0,0,0,235,54,37,3,7,4,7,1,0,0,227,45,win,0,0,0,1,0,0,1,1,1,1
9,5,11,7,8,0,0,0,199,47,18,1,7,11,6,0,0,0,209,41,win,0,1,1,0,1,1,1,1,0,1
18,4,10,6,14,0,0,0,234,50,15,2,6,10,7,1,1,0,224,49,lose,1,1,1,0,1,0,0,1,1,1
17,3,9,6,11,0,0,0,202,42,17,4,6,9,6,1,1,0,206,48,lose,1,0,1,0,1,0,0,1,0,0
16,2,11,4,13,0,0,0,228,44,16,2,4,11,2,0,0,0,200,50,win,1,1,1,0,1,1,1,1,1,0
9,1,5,4,3,0,0,0,226,68,15,0,4,5,7,0,0,0,188,52,win,0,1,1,0,0,1,1,1,1,1
23,1,9,4,9,1,1,0,234,75,10,1,4,9,5,0,0,0,227,60,win,1,1,1,0,1,1,1,1,1,1
18,3,3,10,2,0,0,0,211,52,19,5,10,3,21,1,0,0,222,53,lose,0,0,0,1,0,0,1,1,0,0
36,5,5,8,4,1,0,0,211,60,16,2,8,5,9,0,0,0,250,48,lose,1,1,0,1,0,1,1,1,0,1
20,6,4,7,3,0,0,0,235,49,20,4,7,4,12,1,0,0,224,58,win,1,1,0,1,0,0,1,1,1,0
17,1,6,3,7,1,0,1,239,44,11,3,3,6,2,0,0,0,169,55,win,1,0,1,0,1,1,1,1,1,0
11,2,8,6,9,0,0,0,233,52,7,1,6,8,5,1,0,0,211,52,lose,1,1,1,0,1,0,1,1,1,1
24,1,8,5,5,0,0,0,238,55,37,2,5,8,4,1,0,0,199,47,lose,0,0,1,0,1,0,1,1,1,1
14,2,8,4,11,0,0,0,233,32,16,0,4,8,2,0,0,0,194,49,win,0,1,1,0,1,1,1,1,1,0
12,2,7,11,4,0,0,0,235,6,14,0,11,7,12,0,0,0,238,65,lose,0,1,0,1,0,1,1,1,0,0
12,4,6,5,10,0,0,0,213,58,17,1,5,6,9,1,0,0,155,52,lose,0,1,1,0,1,0,1,1,1,1
15,3,6,4,7,1,0,0,227,44,16,2,4,6,4,0,0,0,223,55,lose,0,1,1,0,1,1,1,1,1,0
16,1,11,5,10,1,0,0,245,60,58,2,5,11,6,0,0,0,194,64,win,0,0,1,0,1,1,1,1,1,0
