WardsPlaced,WardsDestroyed,Dragons,Heralds,TowersDestroyed,TotalMinionsKilled,TotalJungleMinionsKilled,Win
34,3,0,0,0,246,64,lose
14,1,1,0,0,238,48,win
17,4,0,0,0,210,44,lose
24,2,0,0,0,237,48,win
19,4,1,0,0,205,48,win
16,2,1,0,0,207,36,win
18,4,1,0,0,241,58,win
18,2,0,0,0,218,40,win
15,2,1,0,0,235,45,win
14,0,0,0,0,205,68,lose
19,2,1,0,0,172,25,lose
15,1,1,0,0,193,59,win
16,3,1,0,0,234,44,win
16,1,1,0,0,224,43,win
34,2,0,1,0,253,69,win
14,2,0,1,0,182,36,lose
15,1,1,0,0,211,60,win
21,5,0,0,0,253,36,lose
15,2,1,1,0,256,67,win
13,4,1,0,0,182,45,win
14,2,0,1,0,213,62,lose
12,6,0,0,0,219,40,win
15,4,0,0,0,235,40,win
19,2,0,0,0,201,46,win
15,1,1,0,0,220,60,lose
14,0,0,0,0,192,50,lose
73,0,0,0,0,216,41,win
16,6,1,0,0,200,47,lose
14,1,0,0,0,221,52,lose
16,2,1,0,0,171,42,lose
15,4,0,0,0,224,63,lose
19,4,0,0,0,212,76,lose
17,1,1,0,1,245,56,win
14,3,0,0,0,228,65,lose
19,2,1,0,0,226,44,win
22,3,1,0,0,218,47,lose
15,3,1,0,0,205,51,win
12,2,1,0,0,232,51,win
15,2,1,0,0,210,80,win
19,2,0,0,1,205,23,win
40,1,0,0,0,207,55,lose
13,27,0,0,0,239,41,lose
16,0,0,0,0,211,52,lose
15,2,1,1,0,223,48,win
25,2,1,1,0,222,68,win
20,5,1,0,0,260,43,win
13,1,1,1,0,214,82,win
19,6,1,0,0,234,59,win
15,1,0,0,0,195,48,lose
27,2,0,0,0,218,44,lose
13,3,0,0,0,238,36,win
17,0,0,1,0,202,49,win
63,2,1,0,0,217,53,win
15,4,0,0,0,232,48,win
16,0,0,0,0,235,42,lose
45,2,0,0,0,215,63,win
14,0,0,0,0,208,43,lose
17,5,1,0,0,257,39,win
16,4,1,0,1,192,44,win
13,3,0,0,0,206,59,lose
21,4,1,0,0,191,36,lose
14,2,0,0,0,191,36,lose
11,1,0,0,0,177,56,lose
21,4,1,0,0,231,48,win
16,3,0,0,0,249,50,lose
19,3,0,0,0,252,52,win
15,1,0,0,1,217,45,win
14,0,0,0,0,201,50,lose
11,5,0,0,0,227,55,win
20,5,1,1,0,247,56,win
25,2,0,0,0,189,56,win
16,3,0,0,0,186,50,lose
21,3,1,1,0,217,44,lose
23,1,0,0,0,195,42,lose
17,1,1,0,0,220,48,lose
13,0,0,1,0,190,55,win
15,1,0,0,0,196,41,lose
16,1,0,0,0,242,43,lose
15,1,1,1,0,232,58,lose
19,4,1,0,0,238,46,win
36,1,0,0,0,214,52,lose
12,0,0,0,0,188,52,lose
73,3,0,0,0,183,42,lose
20,5,0,0,1,212,26,win
16,2,0,0,0,209,51,lose
18,3,0,0,0,168,25,lose
40,3,1,1,0,203,49,lose
16,6,1,0,0,191,65,win
56,2,1,0,0,239,42,win
15,2,1,0,0,243,69,win
17,2,0,0,0,227,51,win
13,4,1,0,0,204,81,lose
19,1,0,0,0,235,61,win
9,2,0,0,0,208,49,win
41,5,0,0,0,239,44,lose
17,2,0,1,0,230,44,win
20,5,1,1,0,198,68,lose
14,4,0,0,0,163,40,win
13,2,0,0,0,213,53,lose
16,3,0,0,0,253,48,lose
18,3,0,0,0,204,43,lose
15,3,0,0,0,206,55,win
18,6,0,1,0,194,48,lose
11,2,1,1,1,253,68,win
8,2,1,0,0,206,56,win
14,2,0,0,0,230,52,lose
90,8,0,1,0,223,40,lose
37,3,1,0,0,233,63,win
18,2,0,0,0,157,64,lose
17,3,1,0,0,250,62,win
21,2,0,0,0,232,38,lose
13,2,0,0,0,211,45,win
36,2,0,0,0,220,52,lose
13,3,0,0,0,228,45,lose
17,3,1,0,0,199,46,win
20,5,0,1,0,222,68,win
17,5,0,0,0,186,36,lose
15,2,0,0,0,184,43,lose
19,3,1,1,0,218,61,win
17,3,0,0,0,237,53,lose
17,3,0,0,0,241,45,win
11,3,1,0,0,209,43,win
14,2,0,1,1,203,45,lose
14,2,1,0,0,254,64,lose
17,0,0,0,0,252,66,win
35,1,1,0,0,236,52,win
14,0,1,0,0,272,51,lose
13,2,1,0,0,249,55,win
19,5,1,0,0,220,52,win
13,2,0,1,0,233,61,lose
43,4,0,1,0,223,44,win
15,2,1,0,0,232,57,win
19,4,0,1,0,182,52,lose
13,1,0,0,0,216,32,win
19,2,0,0,0,227,42,lose
20,1,0,0,0,257,66,win
17,4,1,0,0,265,56,lose
30,0,0,1,1,228,76,lose
44,3,1,0,0,234,57,lose
20,4,1,1,0,207,48,win
15,2,0,0,0,251,42,lose
12,3,0,0,0,192,31,lose
15,1,0,0,0,208,41,win
10,0,1,0,0,219,59,win
14,1,0,0,0,219,36,win
15,1,0,0,0,185,32,lose
16,3,0,0,0,204,59,win
16,6,0,1,0,236,43,win
13,1,0,0,0,206,62,lose
16,3,0,0,0,213,51,win
19,4,1,0,0,243,45,lose
16,3,0,1,0,247,52,win
15,1,0,1,0,204,48,lose
17,1,1,1,0,218,56,win
15,1,0,0,0,198,60,lose
13,1,0,0,0,167,55,lose
18,2,1,0,0,263,40,win
19,4,0,0,0,211,44,lose
17,5,0,0,0,236,32,win
18,0,0,1,0,215,52,lose
5,1,0,0,0,191,52,win
16,3,1,0,0,231,52,win
16,3,0,0,0,252,53,lose
11,3,1,0,0,193,56,lose
15,5,1,1,0,263,54,win
13,7,1,0,0,184,59,win
145,2,0,0,0,219,44,lose
14,4,1,0,0,213,54,win
17,0,0,0,0,211,48,lose
46,3,0,0,0,213,48,win
18,3,1,0,0,206,80,win
17,5,0,0,0,223,48,lose
38,5,0,0,0,219,50,lose
14,4,0,0,0,215,40,lose
13,1,0,0,0,205,48,lose
16,1,0,0,0,212,64,lose
13,3,1,0,0,191,46,win
18,9,1,0,0,235,48,win
54,4,0,0,0,193,44,lose
15,1,1,1,0,238,71,win
15,3,0,0,0,228,68,win
14,4,0,1,1,213,52,win
14,2,0,0,0,184,44,lose
40,2,0,0,0,171,30,lose
76,1,0,1,0,217,47,lose
15,4,0,0,0,262,40,lose
19,5,0,1,0,206,43,win
13,2,0,0,0,213,52,win
17,2,0,0,0,210,47,lose
13,1,0,0,0,235,41,win
15,2,0,0,0,220,53,win
48,2,1,0,0,249,64,win
33,0,1,0,0,207,42,win
16,5,0,0,0,225,40,win
13,4,0,1,0,209,44,win
14,2,0,0,0,247,60,win
16,1,0,1,0,223,44,win
16,0,0,0,0,213,52,win
21,3,0,0,0,190,31,lose
19,6,0,1,0,214,63,win
14,1,1,0,0,205,44,lose
19,4,0,0,0,220,41,win
14,1,0,0,0,225,34,win
18,2,0,0,0,216,42,lose
14,3,0,0,0,201,32,win
18,5,0,0,0,244,49,win
15,3,1,0,0,171,52,lose
15,1,0,0,0,236,47,lose
15,3,1,0,0,213,60,win
14,2,0,0,0,197,45,win
38,1,1,0,0,199,61,win
41,3,1,0,0,199,38,lose
13,2,0,0,0,212,60,win
19,2,0,0,0,225,51,win
18,1,1,0,0,187,40,win
18,3,0,0,0,202,44,lose
16,3,1,0,0,233,56,lose
16,4,0,1,0,246,51,win
18,2,1,0,0,235,55,win
20,3,0,1,0,238,41,lose
19,5,0,0,0,231,52,lose
11,1,0,1,0,221,46,win
16,2,1,0,0,220,67,win
14,1,0,0,0,198,44,win
17,1,0,0,0,246,70,lose
16,3,0,0,0,239,47,win
19,3,0,0,0,233,51,lose
14,3,0,0,0,238,36,win
11,4,0,0,0,198,44,lose
14,4,0,1,0,223,58,win
12,3,0,0,0,209,50,win
15,2,1,1,0,235,52,win
13,4,0,0,0,233,52,win
15,3,0,0,0,205,47,lose
16,1,0,0,0,212,55,lose
16,0,0,0,0,204,70,win
27,6,0,0,0,253,48,win
16,2,1,0,0,229,50,win
24,2,0,0,0,226,63,win
53,1,1,0,0,202,64,lose
39,3,1,1,0,195,45,win
17,2,0,1,0,217,51,lose
21,5,0,1,0,243,44,win
14,1,0,0,0,221,53,win
22,2,0,0,1,225,48,lose
44,3,0,0,0,195,38,lose
19,3,1,0,0,230,46,win
95,1,1,0,0,216,55,win
9,1,0,0,0,230,66,lose
20,4,1,1,0,256,60,win
14,4,0,0,0,225,40,win
88,2,0,0,0,270,55,win
17,3,1,0,0,216,52,lose
20,0,0,0,0,206,59,lose
86,6,0,1,1,224,68,win
15,5,0,0,0,231,60,win
15,2,1,1,0,215,52,win
19,4,1,1,0,150,50,lose
18,2,0,0,0,210,40,lose
12,2,1,0,0,185,55,win
14,1,1,0,0,223,60,lose
11,3,0,0,0,223,52,win
15,1,0,0,0,180,48,win
20,1,0,0,0,232,60,win
19,1,0,1,0,238,56,lose
15,3,0,0,0,230,55,lose
14,1,0,0,0,193,42,lose
64,5,1,0,0,197,64,lose
34,3,0,0,0,166,30,lose
38,5,1,0,0,239,55,win
12,3,1,0,0,231,52,win
24,3,1,1,1,239,67,win
14,1,0,1,0,217,56,lose
14,6,0,0,0,210,43,win
50,1,1,0,0,185,40,lose
16,1,0,0,0,211,59,win
18,3,0,0,0,225,37,lose
16,1,0,0,0,210,51,lose
15,3,1,1,0,208,63,lose
29,4,0,0,0,226,48,win
15,7,0,0,0,203,41,lose
26,8,1,0,0,253,51,win
18,0,1,0,0,218,52,lose
18,8,0,0,0,204,45,lose
17,3,0,1,1,236,42,win
16,1,0,0,0,234,39,win
16,1,0,0,0,219,40,lose
13,2,0,0,0,213,48,lose
16,1,0,0,0,203,41,win
16,5,1,0,0,215,57,lose
17,2,0,0,0,167,44,lose
17,4,1,0,0,199,48,lose
65,2,0,0,0,193,56,win
20,2,0,0,0,189,49,win
14,4,0,1,0,197,55,win
16,2,0,1,0,187,40,lose
15,2,0,0,0,179,50,lose
13,1,1,1,0,228,47,win
21,1,0,0,0,235,72,win
17,4,0,0,0,220,28,win
48,4,1,0,0,240,55,win
13,3,0,0,0,230,53,lose
73,2,0,0,0,213,52,win
13,6,1,0,0,222,55,win
12,4,0,1,0,225,38,lose
37,3,0,1,0,234,55,win
16,1,1,1,0,235,53,win
15,1,0,0,0,237,52,lose
13,3,0,0,0,226,47,win
22,2,0,1,0,255,49,lose
18,2,1,0,0,248,52,win
15,0,0,0,0,183,30,lose
17,3,0,0,0,189,43,lose
18,2,1,0,0,243,51,win
26,4,0,1,0,238,59,win
44,2,1,1,0,224,50,lose
18,2,1,0,0,235,40,win
15,3,1,0,0,255,72,lose
15,3,0,0,0,209,32,win
80,2,0,1,0,198,36,lose
14,5,0,0,0,211,62,win
36,6,0,0,0,190,36,lose
79,1,0,0,0,239,31,win
16,3,1,1,1,201,57,win
15,2,0,0,0,237,61,lose
18,4,0,0,0,227,48,win
12,1,0,1,0,231,52,win
10,7,1,0,0,218,45,win
18,5,1,0,0,224,45,win
14,4,0,0,0,223,44,win
13,6,1,0,0,217,56,win
16,2,1,0,0,223,38,lose
16,0,1,0,0,196,39,lose
16,2,0,0,0,236,40,lose
15,2,0,1,0,208,62,lose
16,1,1,0,1,209,63,win
15,5,0,0,0,209,68,win
17,1,1,1,0,239,56,lose
11,4,0,0,0,247,44,win
15,2,0,0,0,201,48,lose
15,3,1,0,0,239,68,lose
19,4,1,0,0,191,53,win
12,5,1,0,0,231,48,win
15,4,0,0,0,246,51,lose
12,6,1,1,0,251,70,win
16,3,0,0,0,243,47,lose
22,3,0,0,0,231,56,lose
27,2,0,0,0,233,48,win
61,6,0,0,0,226,44,win
36,3,1,0,0,234,68,win
14,2,0,1,0,220,48,win
14,2,0,0,0,235,54,win
9,5,0,0,0,199,47,win
18,4,0,0,0,234,50,lose
17,3,0,0,0,202,42,lose
16,2,0,0,0,228,44,win
9,1,0,0,0,226,68,win
23,1,1,1,0,234,75,win
18,3,0,0,0,211,52,lose
36,5,1,0,0,211,60,lose
20,6,0,0,0,235,49,win
17,1,1,0,1,239,44,win
11,2,0,0,0,233,52,lose
24,1,0,0,0,238,55,lose
14,2,0,0,0,233,32,win
12,2,0,0,0,235,6,lose
12,4,0,0,0,213,58,lose
15,3,1,0,0,227,44,lose
16,1,1,0,0,245,60,win
20,2,0,0,0,246,48,win
16,2,1,0,0,182,56,win
17,3,0,0,0,224,39,lose
15,3,0,0,0,214,56,lose
15,1,0,0,0,269,52,win
18,3,0,1,0,212,48,win
16,5,0,0,0,233,46,lose
12,2,0,1,0,176,53,lose
12,1,0,0,1,249,44,win
16,4,1,0,0,201,44,lose
36,3,1,0,0,225,61,win
14,4,1,1,0,220,38,lose
42,1,1,0,0,207,37,lose
16,2,1,0,0,208,39,lose
10,1,0,0,0,196,50,lose
17,1,1,0,0,215,52,win
51,0,1,0,0,216,53,win
25,3,0,0,0,193,48,win
15,4,1,0,0,188,62,lose
17,4,0,0,0,239,43,win
14,1,1,0,0,248,56,win
18,2,0,0,1,210,48,lose
14,5,0,1,0,235,49,win
105,2,0,1,0,237,71,win
41,3,0,0,0,234,52,lose
125,0,1,0,0,184,46,lose
26,7,0,0,0,250,55,win
15,2,0,1,0,225,40,win
78,3,0,0,0,157,54,lose
41,3,0,0,0,221,54,lose
18,2,0,0,0,184,60,win
66,4,0,0,0,229,47,lose
17,3,1,0,0,229,68,lose
12,4,1,0,0,202,56,lose
15,4,0,0,0,169,50,lose
14,3,1,0,0,183,52,win
15,2,0,0,0,231,59,win
14,1,1,0,0,233,64,lose
22,6,1,0,0,220,43,win
20,2,0,1,0,215,64,win
15,1,1,0,0,222,54,win
14,3,0,0,0,193,42,lose
15,1,1,0,0,228,63,win
25,2,1,0,0,179,60,win
17,0,0,0,0,216,44,win
75,1,0,0,0,195,49,lose
40,3,1,0,0,235,42,win
15,1,1,0,0,198,44,lose
14,0,0,1,0,176,68,win
13,2,0,0,0,210,59,lose
16,3,1,0,0,206,63,win
47,1,0,0,0,203,45,win
18,4,1,0,0,205,60,lose
19,2,0,1,1,227,68,lose
13,2,0,0,0,208,43,lose
17,4,1,0,0,228,64,win
22,1,0,0,0,217,55,lose
109,0,0,1,0,233,43,lose
41,2,1,0,0,223,44,lose
17,1,1,0,0,235,56,win
40,5,0,0,0,227,34,lose
12,0,0,0,0,190,56,lose
15,3,1,0,0,219,60,win
30,2,0,1,0,230,60,lose
21,1,1,0,0,216,52,lose
15,1,0,1,1,225,63,lose
16,2,1,0,0,214,62,win
13,13,0,0,0,219,34,lose
17,3,1,0,0,204,39,win
38,1,0,0,0,211,45,lose
16,7,0,0,0,224,58,win
21,3,1,0,0,185,52,lose
69,3,0,0,0,201,42,win
18,5,1,0,0,241,44,lose
12,2,1,0,0,215,53,win
38,1,1,0,0,221,48,win
209,1,1,0,0,210,44,lose
19,5,1,0,0,268,55,win
20,2,1,1,0,227,58,win
48,12,0,0,0,226,48,win
17,5,0,0,0,206,60,win
15,3,0,0,0,221,33,lose
17,4,1,0,0,250,56,win
18,4,1,1,0,259,52,win
21,3,0,0,0,185,60,lose
41,5,0,0,0,219,61,win
16,4,1,0,0,231,48,win
22,3,0,0,0,242,61,win
9,0,0,0,0,185,48,lose
16,1,0,1,0,216,51,win
18,3,0,0,0,241,67,win
17,2,0,1,1,184,42,win
17,2,1,0,0,231,36,lose
14,2,0,0,0,227,32,win
18,6,1,0,0,235,52,lose
26,1,1,0,0,203,47,lose
20,3,0,0,0,169,52,lose
47,3,0,0,0,215,32,lose
19,5,1,0,0,228,54,win
15,3,0,1,0,257,42,win
16,2,1,0,0,179,40,win
16,2,0,0,0,231,48,lose
22,4,0,0,0,232,52,win
14,1,1,0,0,263,40,win
16,1,1,0,0,207,52,win
11,2,0,0,0,188,48,lose
25,1,0,0,0,248,52,win
17,2,0,0,0,208,56,lose
34,1,1,0,0,236,64,win
16,1,0,0,0,210,47,lose
17,3,0,0,0,205,48,lose
12,4,1,0,0,201,49,win
15,2,1,0,0,217,24,win
22,2,0,0,0,241,48,lose
18,2,1,0,0,220,50,lose
15,0,0,0,0,223,55,lose
38,2,0,1,0,220,40,lose
14,2,1,0,0,207,59,win
16,3,1,0,0,207,45,lose
11,2,0,0,0,178,44,win
13,5,1,1,0,184,57,win
15,2,1,1,0,228,64,lose
43,0,1,0,0,204,52,lose
11,2,0,0,0,165,53,lose
18,0,1,0,0,204,52,win
17,0,1,0,0,227,46,lose
15,3,1,0,1,216,33,lose
14,3,1,0,0,196,48,lose
22,7,1,0,0,216,71,win
15,4,0,0,0,186,44,lose
14,0,0,0,0,159,44,lose
26,2,0,0,0,214,52,win
18,3,1,0,0,211,54,win
33,4,1,1,0,200,52,win
13,3,1,0,0,221,45,lose
73,3,0,0,0,181,39,lose
15,3,1,0,0,210,60,win
14,7,0,0,0,228,37,win
15,3,1,0,0,251,56,lose
36,5,1,0,0,231,43,win
17,1,1,0,0,219,63,win
15,3,0,0,0,208,40,lose
18,2,1,0,0,192,52,lose
19,4,0,0,0,207,39,lose
12,1,1,0,0,226,56,win
12,4,0,0,0,217,56,lose
15,4,0,0,0,226,44,lose
19,3,0,0,0,183,33,lose
15,0,0,0,0,192,56,lose
14,1,0,0,0,226,48,lose
18,7,0,1,0,244,54,win
23,5,0,0,0,243,44,lose
12,3,0,0,0,220,28,lose
21,2,1,1,0,218,43,lose
12,0,0,0,0,241,59,lose
59,1,1,0,0,211,44,lose
125,1,0,1,0,198,45,win
16,0,0,0,0,193,59,lose
87,2,0,0,0,217,52,lose
15,2,0,1,0,222,48,lose
34,0,0,1,0,211,67,lose
13,3,0,0,0,230,44,lose
46,5,0,0,0,212,50,lose
16,2,0,0,0,229,24,win
14,1,1,0,1,219,64,win
19,7,1,0,0,236,60,win
21,0,1,1,0,221,69,lose
13,0,1,0,1,203,64,win
15,1,1,0,0,194,70,win
17,15,0,0,0,236,48,win
18,5,0,0,0,220,72,win
15,3,0,0,0,196,44,lose
12,1,1,1,0,177,55,win
14,2,0,0,0,197,36,lose
38,2,0,0,0,206,74,win
16,1,0,0,0,236,52,lose
23,2,0,0,0,131,45,lose
13,2,0,0,0,191,55,lose
41,3,0,0,0,213,44,lose
23,8,0,0,0,245,51,lose
17,4,0,1,0,235,60,lose
17,3,0,0,0,161,59,lose
18,1,0,0,0,236,45,lose
14,3,0,0,0,185,56,lose
17,0,0,0,0,222,52,lose
13,3,1,1,1,225,48,win
11,1,1,1,0,220,47,win
15,2,1,0,0,221,44,win
124,0,1,0,0,229,62,lose
17,1,0,1,0,227,40,win
15,0,0,1,0,228,60,lose
20,3,1,0,0,218,48,win
14,1,1,0,0,257,76,win
29,3,0,0,0,226,58,lose
13,2,0,0,0,187,48,lose
13,3,0,0,0,217,58,win
13,4,1,0,0,223,48,lose
20,2,1,0,0,214,66,lose
16,4,0,1,0,248,53,win
44,3,0,0,0,257,52,win
34,3,1,1,1,201,51,win
11,1,0,0,0,152,28,lose
17,5,1,0,0,200,35,win
13,4,1,0,0,238,36,win
12,5,0,1,1,204,52,lose
19,1,1,0,0,190,50,lose
15,1,0,0,0,188,50,win
53,2,1,1,0,203,44,lose
16,2,0,0,0,207,46,lose
17,3,1,0,0,220,71,win
17,2,0,0,0,234,44,win
16,2,0,0,0,180,55,lose
17,2,1,0,0,240,43,win
14,4,0,0,0,208,56,win
13,4,1,1,0,232,60,win
17,4,1,0,0,237,44,win
15,2,0,0,0,191,57,lose
18,2,0,0,1,257,54,win
24,5,1,0,0,213,54,win
13,1,0,0,0,197,60,win
15,2,0,0,0,221,50,win
35,3,0,0,0,217,26,win
12,1,0,0,0,218,60,lose
16,2,0,0,0,179,46,lose
16,2,0,1,0,206,55,win
40,5,0,1,0,211,63,lose
18,4,0,0,0,208,38,lose
19,7,1,0,0,223,56,win
14,1,1,0,0,243,46,win
19,5,1,0,0,212,52,win
16,4,0,1,2,257,36,win
17,8,1,1,0,193,46,win
19,2,0,1,0,201,68,lose
18,1,0,0,0,184,40,lose
19,4,0,0,0,182,52,lose
13,0,0,0,0,200,40,win
16,0,0,1,0,234,60,lose
52,7,1,0,0,197,46,lose
13,0,0,0,0,191,28,lose
17,5,1,0,0,249,64,win
12,1,0,0,0,200,49,lose
16,1,0,0,0,231,67,win
14,0,0,0,0,238,52,win
16,2,0,1,0,235,52,win
18,1,0,0,0,224,59,win
15,0,0,0,0,210,57,lose
36,5,1,0,0,240,62,win
11,2,0,0,0,190,59,lose
42,3,0,0,0,209,52,win
31,1,0,0,0,230,57,win
11,3,0,0,0,203,63,lose
15,4,0,1,0,196,41,lose
14,0,0,0,0,170,40,win
18,5,0,1,0,240,34,win
13,0,0,0,0,276,50,win
12,1,1,0,0,247,57,win
39,2,1,0,0,231,56,win
17,4,0,0,0,165,44,lose
16,4,0,0,0,204,40,lose
17,5,1,0,0,229,48,win
12,3,0,1,0,229,50,lose
17,2,0,0,0,208,42,lose
13,3,1,0,0,223,62,win
15,5,0,0,0,213,59,win
19,4,0,0,0,215,44,lose
17,8,0,0,0,180,33,lose
17,0,0,1,0,209,47,lose
13,6,0,0,0,226,46,lose
11,1,0,0,0,174,68,lose
16,2,0,0,0,182,55,lose
14,9,0,1,0,204,64,win
14,0,1,0,0,181,48,lose
159,4,0,0,0,238,48,win
16,1,0,0,0,210,58,win
20,3,1,0,0,230,79,win
17,3,1,0,0,246,43,win
21,4,1,0,0,218,52,win
84,3,1,0,0,207,69,lose
15,0,0,0,1,182,60,lose
17,3,1,0,0,210,36,win
14,2,0,0,0,224,44,win
15,3,0,0,0,212,45,win
40,3,1,1,0,218,64,win
15,2,1,0,0,191,60,lose
37,2,0,0,0,241,48,lose
58,2,0,1,0,238,56,lose
12,3,1,0,0,201,48,lose
32,3,0,1,0,208,55,lose
14,0,0,0,0,234,28,lose
13,1,1,0,0,200,60,win
18,1,1,1,0,178,60,lose
86,4,1,0,0,239,56,win
19,5,0,1,0,218,48,lose
13,2,0,0,0,198,55,win
16,4,1,0,0,204,53,win
17,0,1,1,0,184,64,lose
18,2,1,0,0,215,61,lose
15,4,1,0,0,216,65,win
13,1,1,0,0,211,57,win
14,3,0,0,0,225,34,win
15,4,0,0,0,191,44,win
77,3,0,0,0,204,52,lose
12,2,0,0,0,250,32,win
15,3,0,0,0,241,48,lose
17,1,0,0,0,222,51,lose
79,3,0,0,0,213,48,win
18,1,0,0,0,213,42,lose
17,4,0,1,0,206,60,win
16,2,0,0,0,184,37,lose
19,4,1,0,0,199,55,win
16,1,1,0,0,232,56,lose
14,2,1,1,0,229,44,lose
16,3,1,0,0,252,56,win
17,3,0,0,0,218,51,lose
14,4,1,0,0,198,43,win
14,12,1,0,0,221,59,win
17,1,0,0,0,224,50,win
16,4,1,1,0,228,68,win
129,4,1,0,0,220,45,win
34,1,1,0,0,215,66,win
17,1,1,1,0,271,72,win
17,2,0,0,0,192,23,lose
15,3,0,0,0,217,47,lose
28,5,0,0,0,208,45,lose
10,1,0,0,0,185,44,lose
15,2,0,0,0,213,35,win
13,3,0,0,0,181,46,lose
26,5,0,0,0,206,38,lose
39,5,0,0,0,202,61,lose
15,2,1,0,0,208,30,lose
35,2,0,1,0,202,44,win
21,4,1,0,0,217,76,win
34,1,0,0,0,185,68,lose
15,1,1,0,0,228,44,win
14,0,0,1,0,207,52,lose
12,1,0,0,0,200,71,lose
20,5,0,1,0,257,64,win
82,3,0,0,0,193,44,lose
13,3,1,0,0,193,56,lose
18,3,1,0,0,246,48,win
38,4,0,0,0,230,56,win
14,3,0,0,0,221,52,lose
19,5,1,0,0,224,51,win
15,1,0,0,0,227,64,lose
11,1,0,0,0,241,44,win
30,5,0,0,0,209,40,lose
15,3,0,0,0,211,44,lose
43,3,0,0,0,209,54,lose
40,4,0,0,0,222,57,win
13,2,0,0,0,268,60,win
16,1,0,0,0,225,48,win
14,1,0,0,0,209,36,lose
16,1,1,0,0,153,60,win
15,2,1,0,0,176,67,lose
38,3,1,0,0,199,48,win
86,0,0,0,0,195,41,lose
19,2,0,0,0,179,50,lose
43,4,1,0,0,207,32,win
12,3,1,1,0,251,48,win
87,1,0,1,1,219,30,lose
12,4,1,0,0,252,60,win
203,2,1,0,0,235,48,win
13,3,0,0,0,221,52,lose
17,2,1,0,0,239,25,lose
17,4,1,0,0,240,72,lose
198,1,0,0,0,231,55,lose
21,1,1,0,0,213,37,win
11,3,1,0,0,223,56,win
9,1,0,0,0,215,48,lose
40,2,0,0,0,204,40,lose
11,2,0,0,0,213,42,lose
15,4,1,0,0,220,57,lose
26,1,1,0,0,225,47,lose
91,3,1,0,0,217,56,win
14,4,0,0,0,158,60,win
13,0,0,0,0,198,40,lose
8,1,0,0,0,193,28,lose
14,0,0,0,0,173,50,lose
15,4,1,0,0,231,64,win
15,8,1,1,0,215,60,win
18,4,1,0,0,199,68,win
16,3,1,1,0,237,46,win
43,5,0,0,0,194,48,win
14,0,0,0,0,231,32,lose
16,2,0,0,0,255,80,win
16,3,0,0,0,214,53,lose
20,3,0,0,0,233,39,win
17,3,0,0,0,203,50,lose
12,3,0,0,0,213,54,lose
15,4,1,0,0,204,47,lose
14,3,0,0,0,202,53,lose
78,2,1,0,0,217,51,lose
17,6,1,0,0,242,52,win
16,3,0,1,0,212,52,lose
13,3,0,0,0,219,43,win
17,1,1,0,0,206,58,lose
14,0,0,0,0,202,62,win
14,4,1,0,0,261,56,lose
13,2,0,0,0,203,69,lose
71,1,1,0,0,222,60,win
13,3,1,0,0,210,46,win
20,0,0,0,0,193,43,win
12,3,0,0,0,261,48,lose
58,3,0,0,0,220,49,win
16,2,1,0,0,259,50,win
19,0,0,0,0,152,41,lose
14,4,1,0,0,221,68,lose
13,6,0,0,0,190,56,lose
18,1,0,0,0,209,47,lose
13,0,0,0,0,201,36,win
17,4,1,1,0,239,60,win
18,2,1,0,0,190,62,win
24,0,0,0,0,230,72,lose
12,3,0,0,0,217,64,lose
17,4,0,0,0,202,56,lose
30,3,0,1,1,238,60,win
13,3,1,0,0,218,55,win
14,2,0,0,0,233,58,win
16,3,1,0,0,219,46,win
13,2,1,1,0,238,67,win
14,3,0,0,0,213,44,lose
16,3,0,1,1,249,63,win
15,5,0,0,0,217,44,win
15,3,1,1,0,233,64,lose
17,2,1,0,0,248,56,win
16,2,1,0,0,241,63,win
18,0,0,0,0,239,36,win
21,1,1,0,0,243,56,win
15,2,0,0,0,205,60,win
19,5,0,1,0,244,38,win
14,2,1,0,0,256,57,win
12,1,0,0,0,200,55,lose
15,1,0,0,0,196,58,win
18,1,1,0,0,198,48,lose
12,3,0,1,0,205,40,lose
17,6,0,0,0,195,52,win
15,2,1,0,0,206,40,lose
15,0,0,0,0,213,67,lose
20,4,1,0,0,203,40,win
40,4,0,0,0,221,53,win
17,4,1,0,0,214,60,lose
16,1,0,0,0,204,47,win
12,2,0,0,0,244,56,lose
15,2,0,0,0,232,43,lose
16,6,0,0,0,228,47,win
18,4,1,0,0,203,48,win
40,6,0,0,0,231,41,win
13,5,0,0,0,228,43,win
14,2,0,1,0,229,53,lose
17,4,1,0,0,193,32,lose
39,3,1,1,1,228,52,win
16,3,1,1,0,218,35,win
16,2,0,1,0,200,52,lose
38,1,0,0,0,191,41,lose
18,2,0,0,0,198,40,lose
15,5,0,0,0,219,60,lose
15,3,1,0,0,189,38,lose
17,2,1,1,0,255,63,win
22,1,1,0,0,233,36,win
15,3,1,0,0,221,54,win
14,1,1,1,0,218,45,win
13,2,1,0,0,222,40,lose
54,3,0,1,0,237,48,win
16,1,0,0,0,172,62,win
15,2,0,1,0,249,41,lose
14,1,1,0,0,227,66,win
16,4,0,0,0,200,37,lose
18,3,1,0,0,215,53,lose
15,3,0,1,1,205,45,lose
176,1,0,0,0,234,33,win
16,2,1,1,0,227,65,lose
15,3,0,1,1,249,35,win
14,4,0,0,0,222,32,lose
15,2,0,0,0,218,67,win
36,3,1,1,0,198,56,win
13,3,0,0,0,176,64,lose
